162
       112     0.5582909843     0.5899208590     0.5833562865
       113     0.5582909843     0.5899208590     0.5833562865
       114     0.5582909843     0.5899208590     0.5833562865
       115     0.5582909843     0.5899208589     0.5833562866
       116     0.5582909842     0.5899208589     0.5833562866
       117     0.5582909842     0.5899208589     0.5833562867
       118     0.5582909842     0.5899208589     0.5833562867
       119     0.5582909842     0.5899208589     0.5833562867
       120     0.5582909841     0.5899208589     0.5833562868
       121     0.5582909841     0.5899208588     0.5833562868
       122     0.5582909841     0.5899208588     0.5833562869
       123     0.5582909840     0.5899208588     0.5833562869
       124     0.5582909840     0.5899208589     0.5833562869
       125     0.5582909839     0.5899208589     0.5833562870
       126     0.5582909839     0.5899208589     0.5833562870
       127     0.5582909838     0.5899208589     0.5833562871
       128     0.5582909837     0.5899208589     0.5833562871
       129     0.5582909837     0.5899208589     0.5833562871
       130     0.5582909836     0.5899208590     0.5833562872
       131     0.5582909835     0.5899208590     0.5833562872
       132     0.5582909835     0.5899208590     0.5833562872
       133     0.5582909834     0.5899208591     0.5833562873
       134     0.5582909833     0.5899208591     0.5833562873
       135     0.5582909833     0.5899208591     0.5833562873
       136     0.5582909832     0.5899208592     0.5833562874
       137     0.5582909831     0.5899208592     0.5833562874
       138     0.5582909831     0.5899208592     0.5833562874
       139     0.5582909830     0.5899208593     0.5833562874
       140     0.5582909829     0.5899208593     0.5833562875
       141     0.5582909828     0.5899208594     0.5833562875
       142     0.5582909828     0.5899208594     0.5833562875
       143     0.5582909827     0.5899208595     0.5833562875
       144     0.5582909826     0.5899208595     0.5833562875
       145     0.5582909826     0.5899208596     0.5833562876
       146     0.5582909825     0.5899208596     0.5833562876
       147     0.5582909824     0.5899208597     0.5833562876
       148     0.5582909824     0.5899208597     0.5833562876
       149     0.5582909823     0.5899208598     0.5833562876
       150     0.5582909822     0.5899208598     0.5833562876
       151     0.5582909822     0.5899208599     0.5833562876
       152     0.5582909821     0.5899208599     0.5833562876
       153     0.5582909820     0.5899208600     0.5833562876
       154     0.5582909820     0.5899208600     0.5833562876
       155     0.5582909819     0.5899208601     0.5833562876
       156     0.5582909819     0.5899208601     0.5833562877
       157     0.5582909818     0.5899208602     0.5833562877
       158     0.5582909818     0.5899208602     0.5833562877
       159     0.5582909817     0.5899208603     0.5833562876
       160     0.5582909817     0.5899208603     0.5833562876
       161     0.5582909816     0.5899208604     0.5833562876
       162     0.5582909816     0.5899208604     0.5833562876
